id	objects
85480	['kite', 'bald eagle, American eagle, Haliaeetus leucocephalus']
90162	['black grouse', 'geyser', 'nematode, nematode worm, roundworm', 'kite', 'junco, snowbird', 'beacon, lighthouse, beacon light, pharos', 'ptarmigan', 'ocarina, sweet potato', 'airship, dirigible', 'pickelhaube', 'parachute, chute', 'brambling, Fringilla montifringilla', 'dugong, Dugong dugon', 'volcano', 'breastplate, aegis, egis']
79441	['torch', 'candle, taper, wax light', 'spotlight, spot', 'guillotine', 'bubble', "plunger, plumber's helper"]
86802	['matchstick', 'nematode, nematode worm, roundworm', 'vine snake', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'jellyfish', 'hammerhead, hammerhead shark', 'bubble', 'digital clock']
90334	['binder, ring-binder', 'menu', 'envelope', 'fountain pen', 'book jacket, dust cover, dust jacket, dust wrapper']
75634	['cliff, drop, drop-off']
89367	['beaker', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'maraca', 'iPod', 'mouse, computer mouse', 'bulletproof vest', 'computer keyboard, keypad', 'caldron, cauldron', 'wool, woolen, woollen', 'digital clock']
81883	['velvet', 'nematode, nematode worm, roundworm', 'jellyfish']
81921	['minibus', 'cliff, drop, drop-off', 'racer, race car, racing car', 'recreational vehicle, RV, R.V.', 'valley, vale', 'dam, dike, dyke', 'minivan', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'alp', 'car mirror']
91159	['pole', 'solar dish, solar collector, solar furnace', 'flagpole, flagstaff']
88550	['lakeside, lakeshore', 'pole', 'torch', 'window screen', 'traffic light, traffic signal, stoplight', 'flagpole, flagstaff', 'spotlight, spot', 'park bench']
84979	['screw', 'ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle', 'tick', 'bubble', 'Petri dish']
88554	['pedestal, plinth, footstall', 'kite', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'vulture', 'cardoon', 'street sign', 'bell cote, bell cot', 'monarch, monarch butterfly, milkweed butterfly, Danaus plexippus', 'bald eagle, American eagle, Haliaeetus leucocephalus']
84144	['umbrella', 'suspension bridge', 'balloon', 'flagpole, flagstaff', 'street sign', 'parachute, chute', 'spotlight, spot', 'volcano', 'crane', 'wing', 'birdhouse']
84145	['umbrella', 'suspension bridge', 'balloon', 'flagpole, flagstaff', 'street sign', 'parachute, chute', 'spotlight, spot', 'volcano', 'crane', 'wing', 'birdhouse']
79977	['parachute, chute', 'scuba diver', 'wing', 'tiger shark, Galeocerdo cuvieri', 'jellyfish']
84415	['parachute, chute', 'matchstick', 'nematode, nematode worm, roundworm', 'kite', 'space shuttle', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'hammerhead, hammerhead shark', 'bubble', 'wing', 'jellyfish']
86128	['nematode, nematode worm, roundworm', 'sea snake', 'digital clock', 'water snake', 'tiger shark, Galeocerdo cuvieri', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'jellyfish', 'spotlight, spot', 'syringe', 'matchstick', 'hammerhead, hammerhead shark']
84141	['umbrella', 'suspension bridge', 'balloon', 'flagpole, flagstaff', 'street sign', 'parachute, chute', 'spotlight, spot', 'volcano', 'crane', 'wing', 'birdhouse']
84142	['umbrella', 'suspension bridge', 'balloon', 'flagpole, flagstaff', 'street sign', 'parachute, chute', 'spotlight, spot', 'volcano', 'crane', 'wing', 'birdhouse']
85443	['web site, website, internet site, site', 'monitor', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'menu', 'screen, CRT screen', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'airship, dirigible', 'promontory, headland, head, foreland', 'oscilloscope, scope, cathode-ray oscilloscope, CRO', 'sandbar, sand bar', 'television, television system', 'modem']
83130	['poncho', 'projectile, missile', 'sea snake', 'flagpole, flagstaff', 'airship, dirigible', 'missile', 'parachute, chute', 'hammerhead, hammerhead shark', 'paper towel', 'tiger shark, Galeocerdo cuvieri', 'switch, electric switch, electrical switch', 'velvet', 'warplane, military plane', 'wing', 'wool, woolen, woollen', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
85996	['worm fence, snake fence, snake-rail fence, Virginia fence', 'pickup, pickup truck', 'jeep, landrover', 'alp', 'minivan']
83307	['nematode, nematode worm, roundworm', 'analog clock', 'balloon', 'airship, dirigible', 'traffic light, traffic signal, stoplight', 'radio telescope, radio reflector', 'water tower', 'flagpole, flagstaff', 'hammerhead, hammerhead shark', 'digital clock']
84023	['spotlight, spot', 'jersey, T-shirt, tee shirt', 'pool table, billiard table, snooker table', 'nematode, nematode worm, roundworm', "jack-o'-lantern"]
81033	['pelican', 'projectile, missile', 'kite', 'white stork, Ciconia ciconia', 'vulture', 'airship, dirigible', 'magpie', 'parachute, chute', 'albatross, mollymawk', 'rapeseed', 'hummingbird', 'warplane, military plane', 'wing', 'bald eagle, American eagle, Haliaeetus leucocephalus']
88393	['drilling platform, offshore rig']
89899	['volcano', 'crane', 'pier', 'traffic light, traffic signal, stoplight', 'balloon']
84735	['cockroach, roach', 'obelisk', 'hook, claw', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'syringe', 'warplane, military plane']
81034	['pelican', 'projectile, missile', 'kite', 'airship, dirigible', 'parachute, chute', 'albatross, mollymawk', 'warplane, military plane', 'wing']
73865	['container ship, containership, container vessel', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'wreck', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos', 'drilling platform, offshore rig', 'radio telescope, radio reflector', 'crane', 'birdhouse']
85414	['traffic light, traffic signal, stoplight', 'totem pole', 'pole', 'street sign']
80136	['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'car mirror', 'wing']
70514	['megalith, megalithic structure', 'ram, tup', 'yurt', 'mountain tent', 'ptarmigan', 'ostrich, Struthio camelus', 'bustard', 'ibex, Capra ibex', 'volcano', 'marmot', 'alp']
90203	['space shuttle', 'projectile, missile', 'beacon, lighthouse, beacon light, pharos', 'bell cote, bell cot', 'missile']
85413	['sea snake', 'nematode, nematode worm, roundworm', 'water snake', 'stethoscope', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus']
88531	['pedestal, plinth, footstall', 'lampshade, lamp shade', 'window shade', 'radiator', 'chime, bell, gong']
87177	['megalith, megalithic structure', 'torch', 'picket fence, paling', 'lakeside, lakeshore', 'balloon', 'spotlight, spot', 'pole', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'hay', 'traffic light, traffic signal, stoplight', 'geyser', 'rapeseed', 'flagpole, flagstaff', 'barn', 'snowmobile', 'stone wall', 'church, church building']
70262	['matchstick', 'drum, membranophone, tympan', 'rubber eraser, rubber, pencil eraser', 'crossword puzzle, crossword', 'spotlight, spot', 'tick', 'bubble', 'jellyfish']
88624	['worm fence, snake fence, snake-rail fence, Virginia fence', 'balloon', 'parachute, chute', 'hay', 'radio telescope, radio reflector', 'rapeseed', 'barn']
87170	['alp']
85731	['valley, vale', 'cliff, drop, drop-off', 'alp', 'promontory, headland, head, foreland']
89257	['axolotl, mud puppy, Ambystoma mexicanum', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'dugong, Dugong dugon', 'water snake', 'hammerhead, hammerhead shark']
86020	['car mirror', 'coffee mug', 'toilet tissue, toilet paper, bathroom tissue', 'cup', 'airliner', 'wing']
84459	['hornbill', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'vulture', 'kite', 'spider monkey, Ateles geoffroyi']
83956	['projectile, missile', 'airliner', 'airship, dirigible', 'missile', 'space shuttle', 'warplane, military plane', 'wing']
86417	[]
86029	['pelican', 'cliff, drop, drop-off', 'kite', 'white stork, Ciconia ciconia', 'radiator', 'thatch, thatched roof', 'tile roof', 'albatross, mollymawk', 'flagpole, flagstaff', 'warplane, military plane']
87343	['volcano', 'nematode, nematode worm, roundworm']
78870	['notebook, notebook computer', 'desktop computer', 'monitor', 'beacon, lighthouse, beacon light, pharos', 'laptop, laptop computer', 'seashore, coast, seacoast, sea-coast', 'screen, CRT screen', 'wing']
72401	['fire engine, fire truck', 'cinema, movie theater, movie theatre, movie house, picture palace', 'sax, saxophone', 'palace', 'lakeside, lakeshore', 'obelisk', 'limousine, limo', 'oboe, hautboy, hautbois', 'planetarium', 'traffic light, traffic signal, stoplight', 'bassoon', 'flute, transverse flute', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'mobile home, manufactured home']
81426	['binder, ring-binder', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'monitor', 'American egret, great white heron, Egretta albus', 'book jacket, dust cover, dust jacket, dust wrapper', 'barn spider, Araneus cavaticus', 'gar, garfish, garpike, billfish, Lepisosteus osseus', 'cloak', 'abaya', 'digital clock', 'stage', 'jellyfish']
84322	['iPod', 'cellular telephone, cellular phone, cellphone, cell, mobile phone', 'remote control, remote']
77299	['torch', 'car mirror', 'lakeside, lakeshore', 'balloon', 'beacon, lighthouse, beacon light, pharos', 'pole', 'swing', 'traffic light, traffic signal, stoplight', 'radio telescope, radio reflector', 'fountain', 'rapeseed', 'spotlight, spot', 'castle', 'church, church building']
83427	['cinema, movie theater, movie theatre, movie house, picture palace', 'projector', 'laptop, laptop computer', 'grand piano, grand', 'pool table, billiard table, snooker table', 'upright, upright piano', 'guillotine']
75133	[]
87682	['volcano', 'jellyfish']
83810	['nematode, nematode worm, roundworm', 'car mirror', 'analog clock', 'traffic light, traffic signal, stoplight', 'fountain', 'spotlight, spot', 'frying pan, frypan, skillet', 'bubble', 'wing']
71243	['flagpole, flagstaff', 'barn', 'screw', 'geyser', 'balloon', 'airship, dirigible', 'hay', 'radio telescope, radio reflector', 'jellyfish', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'megalith, megalithic structure', 'beacon, lighthouse, beacon light, pharos', 'wardrobe, closet, press', 'parachute, chute', 'rapeseed', 'tiger shark, Galeocerdo cuvieri', 'hammerhead, hammerhead shark', 'hook, claw', 'wall clock', 'combination lock', 'volcano', 'castle', 'church, church building', 'wing']
79544	['rugby ball', 'projectile, missile', 'kite', 'beacon, lighthouse, beacon light, pharos', 'puck, hockey puck', 'vulture', 'airship, dirigible', 'missile', 'parachute, chute', 'pole', 'rapeseed', 'flagpole, flagstaff', 'crane', 'warplane, military plane']
80456	['space shuttle', 'kite', 'white stork, Ciconia ciconia', 'balloon', 'pool table, billiard table, snooker table', 'airship, dirigible', 'parachute, chute', 'albatross, mollymawk', 'warplane, military plane', 'bubble', 'wing', 'jellyfish']
88780	['container ship, containership, container vessel', 'lakeside, lakeshore', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'drilling platform, offshore rig', 'seashore, coast, seacoast, sea-coast', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'pole', 'sandbar, sand bar', 'liner, ocean liner']
85135	['dugong, Dugong dugon', 'nematode, nematode worm, roundworm', 'car mirror', 'electric ray, crampfish, numbfish, torpedo', 'tiger shark, Galeocerdo cuvieri', 'window screen', 'gar, garfish, garpike, billfish, Lepisosteus osseus', 'velvet', 'paper towel', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'spotlight, spot', 'volcano', 'television, television system', 'hammerhead, hammerhead shark', 'jellyfish']
85644	['projectile, missile', 'submarine, pigboat, sub, U-boat', 'missile', 'space shuttle', 'pole', 'street sign']
74924	['kite', 'lakeside, lakeshore', 'beacon, lighthouse, beacon light, pharos', 'seashore, coast, seacoast, sea-coast', 'sandbar, sand bar', 'parachute, chute', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'rapeseed', 'promontory, headland, head, foreland', 'volcano']
85647	['geyser', 'nematode, nematode worm, roundworm', 'monitor', 'fire screen, fireguard', 'hammerhead, hammerhead shark', "jack-o'-lantern", 'jellyfish', 'spotlight, spot', 'volcano', 'television, television system', 'matchstick', 'bubble', 'digital clock']
87866	['container ship, containership, container vessel', 'wing', 'web site, website, internet site, site', 'library', 'airship, dirigible', 'parachute, chute', 'missile', 'turnstile', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'ski', 'mobile home, manufactured home']
82430	['lakeside, lakeshore', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'seashore, coast, seacoast, sea-coast', 'promontory, headland, head, foreland']
80355	['kite', 'submarine, pigboat, sub, U-boat', 'vulture', 'airship, dirigible', 'parachute, chute', 'pole', 'flagpole, flagstaff', 'warplane, military plane']
87863	['binder, ring-binder', 'geyser', 'bulletproof vest', 'lakeside, lakeshore', 'jersey, T-shirt, tee shirt', 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'fountain', 'volcano', 'nematode, nematode worm, roundworm', 'missile']
80458	['container ship, containership, container vessel', 'submarine, pigboat, sub, U-boat', 'lifeboat', 'balloon', 'airliner', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca', 'promontory, headland, head, foreland', 'volcano']
85515	["jack-o'-lantern", 'matchstick', 'nematode, nematode worm, roundworm', "plunger, plumber's helper", 'digital clock']
74420	['accordion, piano accordion, squeeze box', 'balloon', 'abacus', 'bell cote, bell cot', 'beacon, lighthouse, beacon light, pharos']
84458	['parachute, chute', 'warplane, military plane', 'kite', 'airship, dirigible', 'flagpole, flagstaff']
84348	['pickup, pickup truck', 'car wheel', 'racer, race car, racing car', 'beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon', 'minivan']
89261	['car mirror', 'altar', 'missile', 'Christmas stocking', 'bullet train, bullet', 'bell cote, bell cot', 'cab, hack, taxi, taxicab', 'feather boa, boa']
84936	['monastery', 'church, church building', 'mobile home, manufactured home', 'picket fence, paling', 'lakeside, lakeshore']
89820	['hay', 'castle', 'church, church building', 'rapeseed', 'barn']
84456	['valley, vale', 'castle', 'cliff, drop, drop-off']
86531	['mountain bike, all-terrain bike, off-roader', 'geyser', 'valley, vale', 'bison', 'alp']
88603	['parachute, chute', 'nematode, nematode worm, roundworm', 'monitor', 'analog clock', 'pelican', 'envelope', 'traffic light, traffic signal, stoplight', 'space shuttle', 'pole', 'mouse, computer mouse', 'screen, CRT screen', 'bubble', 'wing', 'kite']
86236	['parachute, chute', 'obelisk', 'geyser', 'airship, dirigible']
80917	["jack-o'-lantern", 'cinema, movie theater, movie theatre, movie house, picture palace', 'picket fence, paling', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'planetarium', 'traffic light, traffic signal, stoplight', 'mosquito net', 'spotlight, spot', 'prison, prison house', 'nematode, nematode worm, roundworm', 'matchstick', 'digital clock']
80915	['geyser', 'nematode, nematode worm, roundworm', 'lakeside, lakeshore', 'airliner', 'airship, dirigible', 'parachute, chute', 'fountain', 'volcano', 'warplane, military plane', 'bubble', 'wing', 'fireboat', 'jellyfish']
80914	['geyser', 'lakeside, lakeshore', 'airliner', 'airship, dirigible', 'parachute, chute', 'fountain', 'volcano', 'warplane, military plane', 'wing', 'fireboat']
80852	['worm fence, snake fence, snake-rail fence, Virginia fence', 'impala, Aepyceros melampus', 'mountain tent', 'solar dish, solar collector, solar furnace', 'zebra', 'radio telescope, radio reflector', 'hartebeest', 'rapeseed', 'church, church building', 'barn']
81150	['suspension bridge', 'trolleybus, trolley coach, trackless trolley', 'traffic light, traffic signal, stoplight', 'pole', 'flagpole, flagstaff', 'streetcar, tram, tramcar, trolley, trolley car']
91131	['mountain bike, all-terrain bike, off-roader', 'kite', 'lakeside, lakeshore', 'balloon', 'vulture', 'airship, dirigible', 'parachute, chute', 'stone wall', 'rapeseed', 'valley, vale']
84853	['nematode, nematode worm, roundworm', 'balloon', 'torch', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'volcano', 'digital clock']
84809	['necklace', 'balloon', 'bubble', 'analog clock', 'spotlight, spot']
84808	['obelisk', 'fountain', 'viaduct', 'bell cote, bell cot', 'beacon, lighthouse, beacon light, pharos']
83253	['ping-pong ball', 'dugong, Dugong dugon', 'nematode, nematode worm, roundworm', 'kite', 'Petri dish', 'tennis ball', 'balloon', 'pool table, billiard table, snooker table', 'vulture', 'airship, dirigible', 'golf ball', 'gong, tam-tam', 'parachute, chute', 'baseball', 'jellyfish', 'flagpole, flagstaff', 'warplane, military plane', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
83252	['tick', 'nematode, nematode worm, roundworm', 'mitten', 'puffer, pufferfish, blowfish, globefish', 'doormat, welcome mat', 'airliner', 'missile', 'sea snake', 'dugong, Dugong dugon', 'paper towel', 'electric ray, crampfish, numbfish, torpedo', 'projectile, missile', 'warplane, military plane', 'wing', 'wool, woolen, woollen', 'jellyfish']
91003	['geyser', 'fountain']
81458	['picket fence, paling', 'beacon, lighthouse, beacon light, pharos', 'boathouse', 'water tower', 'rapeseed', 'barn', 'church, church building']
84960	['cliff, drop, drop-off', 'valley, vale', 'alp']
86334	['patio, terrace', 'lakeside, lakeshore', 'monitor', 'picket fence, paling', 'monastery']
83392	['file, file cabinet, filing cabinet', 'pole', 'airship, dirigible', 'traffic light, traffic signal, stoplight', 'water tower', 'flagpole, flagstaff', 'street sign', 'wing']
79114	['castle', 'church, church building', 'thatch, thatched roof', 'alp', 'barn']
83394	['cinema, movie theater, movie theatre, movie house, picture palace', 'file, file cabinet, filing cabinet', 'pole', 'airship, dirigible', 'parachute, chute', 'planetarium', 'traffic light, traffic signal, stoplight', 'water tower', 'flagpole, flagstaff', 'street sign', 'wing', 'bannister, banister, balustrade, balusters, handrail']
79112	['valley, vale', 'cliff, drop, drop-off', 'alp', 'promontory, headland, head, foreland']
86333	['airliner', 'wing']
81100	['lakeside, lakeshore', 'balloon', 'suspension bridge', 'airliner', 'airship, dirigible', 'seashore, coast, seacoast, sea-coast', 'space shuttle', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'traffic light, traffic signal, stoplight', 'crane', 'warplane, military plane', 'wing']
90144	['geyser', 'parachute, chute', 'fountain', 'warplane, military plane', 'wing', 'fireboat']
89540	['tick', 'printer', 'nematode, nematode worm, roundworm', 'golfcart, golf cart', 'bicycle-built-for-two, tandem bicycle, tandem', 'photocopier', 'puck, hockey puck', 'tricycle, trike, velocipede', 'motor scooter, scooter', 'warplane, military plane']
91053	['stopwatch, stop watch', 'nematode, nematode worm, roundworm', 'pick, plectrum, plectron', 'analog clock', 'digital clock']
84600	['space shuttle', 'volcano', 'missile', 'nematode, nematode worm, roundworm', 'ladle']
82735	['picket fence, paling', 'white stork, Ciconia ciconia', 'gazelle', 'lakeside, lakeshore', 'golf ball', 'hay', 'soccer ball', 'park bench', 'barn']
88607	['monitor', 'envelope', 'unicycle, monocycle', 'limousine, limo', 'mailbox, letter box', 'web site, website, internet site, site', 'street sign', 'traffic light, traffic signal, stoplight', 'menu', 'minivan', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'bicycle-built-for-two, tandem bicycle, tandem', 'racer, race car, racing car']
83554	['volcano', 'sandbar, sand bar', 'seashore, coast, seacoast, sea-coast', 'alp', 'lakeside, lakeshore']
84217	['monitor', 'beacon, lighthouse, beacon light, pharos', 'bubble', 'balloon', 'flagpole, flagstaff', 'solar dish, solar collector, solar furnace', 'parachute, chute', 'planetarium', 'bannister, banister, balustrade, balusters, handrail', 'spotlight, spot', 'screen, CRT screen', 'pier', 'wing']
91189	['matchstick', 'nematode, nematode worm, roundworm', 'puffer, pufferfish, blowfish, globefish', 'sea slug, nudibranch', 'gar, garfish, garpike, billfish, Lepisosteus osseus', 'coral reef', 'eel', 'hammerhead, hammerhead shark', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'tiger shark, Galeocerdo cuvieri', 'volcano', 'hummingbird', 'bubble', 'wing', 'jellyfish']
83550	['pole', 'envelope', 'totem pole', 'packet']
89738	['projectile, missile', 'submarine, pigboat, sub, U-boat', 'airliner', 'airship, dirigible', 'missile', 'parachute, chute', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'yawl', 'warplane, military plane', 'schooner']
86138	['obelisk', 'balloon', 'spotlight, spot', 'traffic light, traffic signal, stoplight', 'flagpole, flagstaff', 'bubble']
89298	['Granny Smith', 'abacus', 'nematode, nematode worm, roundworm', 'coil, spiral, volute, whorl, helix', 'oscilloscope, scope, cathode-ray oscilloscope, CRO']
82819	['geyser', 'lakeside, lakeshore', 'balloon', 'coral reef', 'hay', 'fountain', 'rapeseed', 'volcano']
89637	['harvestman, daddy longlegs, Phalangium opilio', 'lemon', 'mantis, mantid', 'book jacket, dust cover, dust jacket, dust wrapper', 'envelope', 'gong, tam-tam', 'dough', 'walking stick, walkingstick, stick insect', 'potpie', 'cucumber, cuke', 'jellyfish']
85948	['scuba diver', 'nematode, nematode worm, roundworm', 'spotlight, spot', 'torch', 'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea', "jack-o'-lantern", 'abaya', 'volcano', 'cinema, movie theater, movie theatre, movie house, picture palace', 'hammerhead, hammerhead shark', 'bubble', 'jellyfish']
83593	['breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'obelisk', 'submarine, pigboat, sub, U-boat', 'traffic light, traffic signal, stoplight', 'rapeseed', 'warplane, military plane']
85944	['limousine, limo', 'minivan', 'car mirror', 'suspension bridge', 'wreck', 'solar dish, solar collector, solar furnace', 'pole', 'seat belt, seatbelt', 'spotlight, spot', 'cab, hack, taxi, taxicab', 'greenhouse, nursery, glasshouse', 'shower curtain']
85943	['scuba diver', 'car mirror', 'suspension bridge', 'wreck', 'pole', 'solar dish, solar collector, solar furnace', 'viaduct', 'traffic light, traffic signal, stoplight', 'seat belt, seatbelt', 'spotlight, spot', 'stingray', 'greenhouse, nursery, glasshouse', 'vault', 'pier', 'wing', 'shower curtain', 'steel arch bridge']
85942	['car mirror', 'suspension bridge', 'wreck', 'solar dish, solar collector, solar furnace', 'spotlight, spot', 'greenhouse, nursery, glasshouse', 'shower curtain']
85941	['scuba diver', 'car mirror', 'suspension bridge', 'wreck', 'pole', 'solar dish, solar collector, solar furnace', 'viaduct', 'traffic light, traffic signal, stoplight', 'seat belt, seatbelt', 'spotlight, spot', 'stingray', 'greenhouse, nursery, glasshouse', 'vault', 'pier', 'wing', 'shower curtain', 'steel arch bridge']
82813	['notebook, notebook computer', 'nematode, nematode worm, roundworm', 'laptop, laptop computer', 'window screen', 'wall clock', 'chime, bell, gong', 'window shade', 'switch, electric switch, electrical switch', 'birdhouse']
88303	['nematode, nematode worm, roundworm', 'book jacket, dust cover, dust jacket, dust wrapper', 'obelisk', 'balloon', 'lakeside, lakeshore', 'airship, dirigible', 'web site, website, internet site, site', 'parachute, chute', 'hay', "jack-o'-lantern", 'jellyfish', 'matchstick', 'digital clock']
91137	['pelican', 'warplane, military plane', 'airliner', 'wing', 'kite']
90806	['lakeside, lakeshore', 'liner, ocean liner', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'dock, dockage, docking facility', 'traffic light, traffic signal, stoplight', 'airship, dirigible', 'pole', 'cab, hack, taxi, taxicab', 'crane', 'pier']
82593	['pool table, billiard table, snooker table', 'kite', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'lakeside, lakeshore', 'vulture', 'seashore, coast, seacoast, sea-coast', 'airship, dirigible', 'parachute, chute', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'warplane, military plane']
91119	['racket, racquet', 'geyser', 'projectile, missile', 'tennis ball', 'missile', 'bubble', 'wing', 'alp']
86515	['geyser', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'kite', 'parachute, chute', 'albatross, mollymawk', 'nematode, nematode worm, roundworm', 'warplane, military plane', 'jellyfish', 'switch, electric switch, electrical switch', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
89272	['lakeside, lakeshore', 'pier', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty']
86970	['geyser', 'obelisk', 'balloon', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff']
89073	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'breastplate, aegis, egis', 'suspension bridge', 'gar, garfish, garpike, billfish, Lepisosteus osseus', 'space shuttle', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'volcano', 'stage']
86201	['torch', 'nematode, nematode worm, roundworm', 'balloon', 'flagpole, flagstaff', 'airship, dirigible', 'parachute, chute', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'hourglass', 'bubble', 'jellyfish']
81353	['pool table, billiard table, snooker table', 'stupa, tope', 'tow truck, tow car, wrecker', 'dugong, Dugong dugon', 'syringe', 'police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria', 'tennis ball', 'limousine, limo', 'matchstick', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'fire engine, fire truck', 'obelisk', 'monastery', 'missile', 'bell cote, bell cot', 'tiger shark, Galeocerdo cuvieri', 'cab, hack, taxi, taxicab', 'hammerhead, hammerhead shark', 'dock, dockage, docking facility', 'golf ball', 'jellyfish', 'church, church building']
87167	['space shuttle', 'tick', 'geyser', 'analog clock', 'envelope', 'web site, website, internet site, site', 'library', 'parachute, chute', 'ant, emmet, pismire', 'puck, hockey puck', 'golf ball', 'brass, memorial tablet, plaque', 'volcano', 'black widow, Latrodectus mactans', 'warplane, military plane', 'wing']
81354	['space shuttle', 'crane', 'drilling platform, offshore rig', 'solar dish, solar collector, solar furnace', 'stage']
90418	['obelisk', 'balloon', 'lakeside, lakeshore', 'rapeseed', 'flagpole, flagstaff']
80773	['picket fence, paling', 'lakeside, lakeshore', 'balloon', 'beacon, lighthouse, beacon light, pharos', 'seashore, coast, seacoast, sea-coast', 'hay', 'rapeseed', 'park bench', 'volcano', 'valley, vale', 'wing', 'barn']
83088	['lakeside, lakeshore', 'yurt', 'beacon, lighthouse, beacon light, pharos', 'boathouse', 'rapeseed', 'park bench', 'barn']
77738	['traffic light, traffic signal, stoplight', 'flagpole, flagstaff', 'car mirror', 'pole', 'spotlight, spot']
88047	['traffic light, traffic signal, stoplight', 'car mirror', 'wing']
85345	['parallel bars, bars', 'pole', 'horizontal bar, high bar', 'bannister, banister, balustrade, balusters, handrail', 'chainlink fence']
82559	['geyser', 'parachute, chute', 'fountain', 'coil, spiral, volute, whorl, helix', 'volcano', 'cliff, drop, drop-off', 'bubble', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
81191	['Weimaraner', 'lakeside, lakeshore', 'Labrador retriever', 'balloon', 'barn', 'seashore, coast, seacoast, sea-coast', 'hay', 'Chesapeake Bay retriever', 'radio telescope, radio reflector', 'golden retriever', 'sandbar, sand bar', 'cliff, drop, drop-off', 'rapeseed']
83778	['geyser', 'nematode, nematode worm, roundworm', 'sea slug, nudibranch', 'ant, emmet, pismire', 'fiddler crab', 'bannister, banister, balustrade, balusters, handrail', 'volcano', 'bubble', 'flatworm, platyhelminth']
82255	['parachute, chute', 'hay', 'geyser', 'rapeseed', 'flagpole, flagstaff']
83135	['geyser', 'colobus, colobus monkey', 'obelisk', 'vulture', 'spider monkey, Ateles geoffroyi', 'howler monkey, howler', 'fountain', 'langur']
